Temperature,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,ZT
450,11.0,82.0,71.0,55.116,18.092128,16.0,2.0,96.0,94.0,80.884,12.584672000000001,51.0,22.98976928,207.2,184.21023072,134.78505307712,48.008637962920965,32.065,370.87,3695.0,3324.13,1157.7770400000002,1014.889184,386.85,1.0,17.0,16.0,13.748,3.2011840000000005,6.0,3.0,6.0,3.0,4.9879999999999995,0.8111040000000003,3.0,105.0,166.0,61.0,138.07999999999998,13.264000000000005,105.0,0.93,2.66,1.73,2.4004,0.17568,2.1,1.0,2.0,1.0,1.996,0.007968000000000003,2.0,0.0,5.0,5.0,2.992,1.6096,0.0,0.0,10.0,10.0,6.76,3.86208,0.0,0.0,14.0,14.0,5.544,6.697152,0.0,1.0,28.0,27.0,17.291999999999998,5.280735999999999,6.0,0.0,1.0,1.0,0.004,0.007968,0.0,0.0,4.0,4.0,1.784,1.0414720000000002,0.0,0.0,6.0,6.0,1.2,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,2.988,1.6015039999999998,1.0,16.05,43.015,26.965,29.5495749999932,7.471673333325439,16.05,0.0,2.202,2.202,0.7455999999999999,0.70912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,229.0,165.0,148.01600000000002,64.8128,64.0,0.5111274526341893
500,11.0,82.0,71.0,55.116,18.092128,16.0,2.0,96.0,94.0,80.884,12.584672000000001,51.0,22.98976928,207.2,184.21023072,134.78505307712,48.008637962920965,32.065,370.87,3695.0,3324.13,1157.7770400000002,1014.889184,386.85,1.0,17.0,16.0,13.748,3.2011840000000005,6.0,3.0,6.0,3.0,4.9879999999999995,0.8111040000000003,3.0,105.0,166.0,61.0,138.07999999999998,13.264000000000005,105.0,0.93,2.66,1.73,2.4004,0.17568,2.1,1.0,2.0,1.0,1.996,0.007968000000000003,2.0,0.0,5.0,5.0,2.992,1.6096,0.0,0.0,10.0,10.0,6.76,3.86208,0.0,0.0,14.0,14.0,5.544,6.697152,0.0,1.0,28.0,27.0,17.291999999999998,5.280735999999999,6.0,0.0,1.0,1.0,0.004,0.007968,0.0,0.0,4.0,4.0,1.784,1.0414720000000002,0.0,0.0,6.0,6.0,1.2,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,2.988,1.6015039999999998,1.0,16.05,43.015,26.965,29.5495749999932,7.471673333325439,16.05,0.0,2.202,2.202,0.7455999999999999,0.70912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,229.0,165.0,148.01600000000002,64.8128,64.0,0.7302383981721018
550,11.0,82.0,71.0,55.116,18.092128,16.0,2.0,96.0,94.0,80.884,12.584672000000001,51.0,22.98976928,207.2,184.21023072,134.78505307712,48.008637962920965,32.065,370.87,3695.0,3324.13,1157.7770400000002,1014.889184,386.85,1.0,17.0,16.0,13.748,3.2011840000000005,6.0,3.0,6.0,3.0,4.9879999999999995,0.8111040000000003,3.0,105.0,166.0,61.0,138.07999999999998,13.264000000000005,105.0,0.93,2.66,1.73,2.4004,0.17568,2.1,1.0,2.0,1.0,1.996,0.007968000000000003,2.0,0.0,5.0,5.0,2.992,1.6096,0.0,0.0,10.0,10.0,6.76,3.86208,0.0,0.0,14.0,14.0,5.544,6.697152,0.0,1.0,28.0,27.0,17.291999999999998,5.280735999999999,6.0,0.0,1.0,1.0,0.004,0.007968,0.0,0.0,4.0,4.0,1.784,1.0414720000000002,0.0,0.0,6.0,6.0,1.2,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,2.988,1.6015039999999998,1.0,16.05,43.015,26.965,29.5495749999932,7.471673333325439,16.05,0.0,2.202,2.202,0.7455999999999999,0.70912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,229.0,165.0,148.01600000000002,64.8128,64.0,0.9740441290286076
600,11.0,82.0,71.0,55.116,18.092128,16.0,2.0,96.0,94.0,80.884,12.584672000000001,51.0,22.98976928,207.2,184.21023072,134.78505307712,48.008637962920965,32.065,370.87,3695.0,3324.13,1157.7770400000002,1014.889184,386.85,1.0,17.0,16.0,13.748,3.2011840000000005,6.0,3.0,6.0,3.0,4.9879999999999995,0.8111040000000003,3.0,105.0,166.0,61.0,138.07999999999998,13.264000000000005,105.0,0.93,2.66,1.73,2.4004,0.17568,2.1,1.0,2.0,1.0,1.996,0.007968000000000003,2.0,0.0,5.0,5.0,2.992,1.6096,0.0,0.0,10.0,10.0,6.76,3.86208,0.0,0.0,14.0,14.0,5.544,6.697152,0.0,1.0,28.0,27.0,17.291999999999998,5.280735999999999,6.0,0.0,1.0,1.0,0.004,0.007968,0.0,0.0,4.0,4.0,1.784,1.0414720000000002,0.0,0.0,6.0,6.0,1.2,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,2.988,1.6015039999999998,1.0,16.05,43.015,26.965,29.5495749999932,7.471673333325439,16.05,0.0,2.202,2.202,0.7455999999999999,0.70912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,229.0,165.0,148.01600000000002,64.8128,64.0,1.2372132516857597
650,11.0,82.0,71.0,55.116,18.092128,16.0,2.0,96.0,94.0,80.884,12.584672000000001,51.0,22.98976928,207.2,184.21023072,134.78505307712,48.008637962920965,32.065,370.87,3695.0,3324.13,1157.7770400000002,1014.889184,386.85,1.0,17.0,16.0,13.748,3.2011840000000005,6.0,3.0,6.0,3.0,4.9879999999999995,0.8111040000000003,3.0,105.0,166.0,61.0,138.07999999999998,13.264000000000005,105.0,0.93,2.66,1.73,2.4004,0.17568,2.1,1.0,2.0,1.0,1.996,0.007968000000000003,2.0,0.0,5.0,5.0,2.992,1.6096,0.0,0.0,10.0,10.0,6.76,3.86208,0.0,0.0,14.0,14.0,5.544,6.697152,0.0,1.0,28.0,27.0,17.291999999999998,5.280735999999999,6.0,0.0,1.0,1.0,0.004,0.007968,0.0,0.0,4.0,4.0,1.784,1.0414720000000002,0.0,0.0,6.0,6.0,1.2,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,2.988,1.6015039999999998,1.0,16.05,43.015,26.965,29.5495749999932,7.471673333325439,16.05,0.0,2.202,2.202,0.7455999999999999,0.70912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,229.0,165.0,148.01600000000002,64.8128,64.0,1.5071807498996903
700,11.0,82.0,71.0,55.116,18.092128,16.0,2.0,96.0,94.0,80.884,12.584672000000001,51.0,22.98976928,207.2,184.21023072,134.78505307712,48.008637962920965,32.065,370.87,3695.0,3324.13,1157.7770400000002,1014.889184,386.85,1.0,17.0,16.0,13.748,3.2011840000000005,6.0,3.0,6.0,3.0,4.9879999999999995,0.8111040000000003,3.0,105.0,166.0,61.0,138.07999999999998,13.264000000000005,105.0,0.93,2.66,1.73,2.4004,0.17568,2.1,1.0,2.0,1.0,1.996,0.007968000000000003,2.0,0.0,5.0,5.0,2.992,1.6096,0.0,0.0,10.0,10.0,6.76,3.86208,0.0,0.0,14.0,14.0,5.544,6.697152,0.0,1.0,28.0,27.0,17.291999999999998,5.280735999999999,6.0,0.0,1.0,1.0,0.004,0.007968,0.0,0.0,4.0,4.0,1.784,1.0414720000000002,0.0,0.0,6.0,6.0,1.2,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,2.988,1.6015039999999998,1.0,16.05,43.015,26.965,29.5495749999932,7.471673333325439,16.05,0.0,2.202,2.202,0.7455999999999999,0.70912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,229.0,165.0,148.01600000000002,64.8128,64.0,1.7590601254034857
750,11.0,82.0,71.0,55.116,18.092128,16.0,2.0,96.0,94.0,80.884,12.584672000000001,51.0,22.98976928,207.2,184.21023072,134.78505307712,48.008637962920965,32.065,370.87,3695.0,3324.13,1157.7770400000002,1014.889184,386.85,1.0,17.0,16.0,13.748,3.2011840000000005,6.0,3.0,6.0,3.0,4.9879999999999995,0.8111040000000003,3.0,105.0,166.0,61.0,138.07999999999998,13.264000000000005,105.0,0.93,2.66,1.73,2.4004,0.17568,2.1,1.0,2.0,1.0,1.996,0.007968000000000003,2.0,0.0,5.0,5.0,2.992,1.6096,0.0,0.0,10.0,10.0,6.76,3.86208,0.0,0.0,14.0,14.0,5.544,6.697152,0.0,1.0,28.0,27.0,17.291999999999998,5.280735999999999,6.0,0.0,1.0,1.0,0.004,0.007968,0.0,0.0,4.0,4.0,1.784,1.0414720000000002,0.0,0.0,6.0,6.0,1.2,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,2.988,1.6015039999999998,1.0,16.05,43.015,26.965,29.5495749999932,7.471673333325439,16.05,0.0,2.202,2.202,0.7455999999999999,0.70912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,229.0,165.0,148.01600000000002,64.8128,64.0,1.954098168748542
350,11.0,82.0,71.0,65.90196078431373,15.782391387927719,52.0,2.0,90.0,88.0,83.86274509803923,6.016916570549789,81.0,22.98976928,207.2,184.21023072,164.5684268486274,41.79565995232602,127.6,370.87,722.66,351.78999999999996,655.9337254901961,65.41791618608225,600.61,1.0,16.0,15.0,14.72549019607843,1.249519415609381,14.0,3.0,6.0,3.0,5.450980392156862,0.5382545174932718,5.0,138.0,166.0,28.0,142.47058823529412,4.382929642445213,138.0,0.93,2.33,1.4,2.1898039215686276,0.1374471357170319,2.1,1.0,2.0,1.0,1.9803921568627452,0.038446751249519344,2.0,0.0,4.0,4.0,2.941176470588235,1.0380622837370241,2.0,0.0,10.0,10.0,9.803921568627452,0.3844675124951935,10.0,0.0,14.0,14.0,6.862745098039215,6.997308727412534,0.0,1.0,28.0,27.0,21.588235294117645,6.286043829296425,16.0,0.0,1.0,1.0,0.0196078431372549,0.03844675124951941,0.0,0.0,4.0,4.0,2.941176470588235,1.0380622837370241,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.9607843137254903,1.0188389081122646,2.0,28.11,34.7633333333,6.653333333299997,31.39366013070196,3.3036011790176842,28.11,0.0,0.464,0.464,0.22745098039215686,0.2319108035371011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,229.0,77.0,189.29411764705884,36.562860438292965,152.0,0.1674351649884775
400,11.0,82.0,71.0,65.90196078431373,15.782391387927719,52.0,2.0,90.0,88.0,83.86274509803923,6.016916570549789,81.0,22.98976928,207.2,184.21023072,164.5684268486274,41.79565995232602,127.6,370.87,722.66,351.78999999999996,655.9337254901961,65.41791618608225,600.61,1.0,16.0,15.0,14.72549019607843,1.249519415609381,14.0,3.0,6.0,3.0,5.450980392156862,0.5382545174932718,5.0,138.0,166.0,28.0,142.47058823529412,4.382929642445213,138.0,0.93,2.33,1.4,2.1898039215686276,0.1374471357170319,2.1,1.0,2.0,1.0,1.9803921568627452,0.038446751249519344,2.0,0.0,4.0,4.0,2.941176470588235,1.0380622837370241,2.0,0.0,10.0,10.0,9.803921568627452,0.3844675124951935,10.0,0.0,14.0,14.0,6.862745098039215,6.997308727412534,0.0,1.0,28.0,27.0,21.588235294117645,6.286043829296425,16.0,0.0,1.0,1.0,0.0196078431372549,0.03844675124951941,0.0,0.0,4.0,4.0,2.941176470588235,1.0380622837370241,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.9607843137254903,1.0188389081122646,2.0,28.11,34.7633333333,6.653333333299997,31.39366013070196,3.3036011790176842,28.11,0.0,0.464,0.464,0.22745098039215686,0.2319108035371011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,229.0,77.0,189.29411764705884,36.562860438292965,152.0,0.3008375199277063
450,11.0,82.0,71.0,65.90196078431373,15.782391387927719,52.0,2.0,90.0,88.0,83.86274509803923,6.016916570549789,81.0,22.98976928,207.2,184.21023072,164.5684268486274,41.79565995232602,127.6,370.87,722.66,351.78999999999996,655.9337254901961,65.41791618608225,600.61,1.0,16.0,15.0,14.72549019607843,1.249519415609381,14.0,3.0,6.0,3.0,5.450980392156862,0.5382545174932718,5.0,138.0,166.0,28.0,142.47058823529412,4.382929642445213,138.0,0.93,2.33,1.4,2.1898039215686276,0.1374471357170319,2.1,1.0,2.0,1.0,1.9803921568627452,0.038446751249519344,2.0,0.0,4.0,4.0,2.941176470588235,1.0380622837370241,2.0,0.0,10.0,10.0,9.803921568627452,0.3844675124951935,10.0,0.0,14.0,14.0,6.862745098039215,6.997308727412534,0.0,1.0,28.0,27.0,21.588235294117645,6.286043829296425,16.0,0.0,1.0,1.0,0.0196078431372549,0.03844675124951941,0.0,0.0,4.0,4.0,2.941176470588235,1.0380622837370241,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.9607843137254903,1.0188389081122646,2.0,28.11,34.7633333333,6.653333333299997,31.39366013070196,3.3036011790176842,28.11,0.0,0.464,0.464,0.22745098039215686,0.2319108035371011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,229.0,77.0,189.29411764705884,36.562860438292965,152.0,0.4924990276936674
500,11.0,82.0,71.0,65.90196078431373,15.782391387927719,52.0,2.0,90.0,88.0,83.86274509803923,6.016916570549789,81.0,22.98976928,207.2,184.21023072,164.5684268486274,41.79565995232602,127.6,370.87,722.66,351.78999999999996,655.9337254901961,65.41791618608225,600.61,1.0,16.0,15.0,14.72549019607843,1.249519415609381,14.0,3.0,6.0,3.0,5.450980392156862,0.5382545174932718,5.0,138.0,166.0,28.0,142.47058823529412,4.382929642445213,138.0,0.93,2.33,1.4,2.1898039215686276,0.1374471357170319,2.1,1.0,2.0,1.0,1.9803921568627452,0.038446751249519344,2.0,0.0,4.0,4.0,2.941176470588235,1.0380622837370241,2.0,0.0,10.0,10.0,9.803921568627452,0.3844675124951935,10.0,0.0,14.0,14.0,6.862745098039215,6.997308727412534,0.0,1.0,28.0,27.0,21.588235294117645,6.286043829296425,16.0,0.0,1.0,1.0,0.0196078431372549,0.03844675124951941,0.0,0.0,4.0,4.0,2.941176470588235,1.0380622837370241,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.9607843137254903,1.0188389081122646,2.0,28.11,34.7633333333,6.653333333299997,31.39366013070196,3.3036011790176842,28.11,0.0,0.464,0.464,0.22745098039215686,0.2319108035371011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,229.0,77.0,189.29411764705884,36.562860438292965,152.0,0.7150008951020617
550,11.0,82.0,71.0,65.90196078431373,15.782391387927719,52.0,2.0,90.0,88.0,83.86274509803923,6.016916570549789,81.0,22.98976928,207.2,184.21023072,164.5684268486274,41.79565995232602,127.6,370.87,722.66,351.78999999999996,655.9337254901961,65.41791618608225,600.61,1.0,16.0,15.0,14.72549019607843,1.249519415609381,14.0,3.0,6.0,3.0,5.450980392156862,0.5382545174932718,5.0,138.0,166.0,28.0,142.47058823529412,4.382929642445213,138.0,0.93,2.33,1.4,2.1898039215686276,0.1374471357170319,2.1,1.0,2.0,1.0,1.9803921568627452,0.038446751249519344,2.0,0.0,4.0,4.0,2.941176470588235,1.0380622837370241,2.0,0.0,10.0,10.0,9.803921568627452,0.3844675124951935,10.0,0.0,14.0,14.0,6.862745098039215,6.997308727412534,0.0,1.0,28.0,27.0,21.588235294117645,6.286043829296425,16.0,0.0,1.0,1.0,0.0196078431372549,0.03844675124951941,0.0,0.0,4.0,4.0,2.941176470588235,1.0380622837370241,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.9607843137254903,1.0188389081122646,2.0,28.11,34.7633333333,6.653333333299997,31.39366013070196,3.3036011790176842,28.11,0.0,0.464,0.464,0.22745098039215686,0.2319108035371011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,229.0,77.0,189.29411764705884,36.562860438292965,152.0,0.9413382166317292
600,11.0,82.0,71.0,65.90196078431373,15.782391387927719,52.0,2.0,90.0,88.0,83.86274509803923,6.016916570549789,81.0,22.98976928,207.2,184.21023072,164.5684268486274,41.79565995232602,127.6,370.87,722.66,351.78999999999996,655.9337254901961,65.41791618608225,600.61,1.0,16.0,15.0,14.72549019607843,1.249519415609381,14.0,3.0,6.0,3.0,5.450980392156862,0.5382545174932718,5.0,138.0,166.0,28.0,142.47058823529412,4.382929642445213,138.0,0.93,2.33,1.4,2.1898039215686276,0.1374471357170319,2.1,1.0,2.0,1.0,1.9803921568627452,0.038446751249519344,2.0,0.0,4.0,4.0,2.941176470588235,1.0380622837370241,2.0,0.0,10.0,10.0,9.803921568627452,0.3844675124951935,10.0,0.0,14.0,14.0,6.862745098039215,6.997308727412534,0.0,1.0,28.0,27.0,21.588235294117645,6.286043829296425,16.0,0.0,1.0,1.0,0.0196078431372549,0.03844675124951941,0.0,0.0,4.0,4.0,2.941176470588235,1.0380622837370241,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.9607843137254903,1.0188389081122646,2.0,28.11,34.7633333333,6.653333333299997,31.39366013070196,3.3036011790176842,28.11,0.0,0.464,0.464,0.22745098039215686,0.2319108035371011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,229.0,77.0,189.29411764705884,36.562860438292965,152.0,1.152910143728204
650,11.0,82.0,71.0,65.90196078431373,15.782391387927719,52.0,2.0,90.0,88.0,83.86274509803923,6.016916570549789,81.0,22.98976928,207.2,184.21023072,164.5684268486274,41.79565995232602,127.6,370.87,722.66,351.78999999999996,655.9337254901961,65.41791618608225,600.61,1.0,16.0,15.0,14.72549019607843,1.249519415609381,14.0,3.0,6.0,3.0,5.450980392156862,0.5382545174932718,5.0,138.0,166.0,28.0,142.47058823529412,4.382929642445213,138.0,0.93,2.33,1.4,2.1898039215686276,0.1374471357170319,2.1,1.0,2.0,1.0,1.9803921568627452,0.038446751249519344,2.0,0.0,4.0,4.0,2.941176470588235,1.0380622837370241,2.0,0.0,10.0,10.0,9.803921568627452,0.3844675124951935,10.0,0.0,14.0,14.0,6.862745098039215,6.997308727412534,0.0,1.0,28.0,27.0,21.588235294117645,6.286043829296425,16.0,0.0,1.0,1.0,0.0196078431372549,0.03844675124951941,0.0,0.0,4.0,4.0,2.941176470588235,1.0380622837370241,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.9607843137254903,1.0188389081122646,2.0,28.11,34.7633333333,6.653333333299997,31.39366013070196,3.3036011790176842,28.11,0.0,0.464,0.464,0.22745098039215686,0.2319108035371011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,229.0,77.0,189.29411764705884,36.562860438292965,152.0,1.3383781426597634
700,11.0,82.0,71.0,65.90196078431373,15.782391387927719,52.0,2.0,90.0,88.0,83.86274509803923,6.016916570549789,81.0,22.98976928,207.2,184.21023072,164.5684268486274,41.79565995232602,127.6,370.87,722.66,351.78999999999996,655.9337254901961,65.41791618608225,600.61,1.0,16.0,15.0,14.72549019607843,1.249519415609381,14.0,3.0,6.0,3.0,5.450980392156862,0.5382545174932718,5.0,138.0,166.0,28.0,142.47058823529412,4.382929642445213,138.0,0.93,2.33,1.4,2.1898039215686276,0.1374471357170319,2.1,1.0,2.0,1.0,1.9803921568627452,0.038446751249519344,2.0,0.0,4.0,4.0,2.941176470588235,1.0380622837370241,2.0,0.0,10.0,10.0,9.803921568627452,0.3844675124951935,10.0,0.0,14.0,14.0,6.862745098039215,6.997308727412534,0.0,1.0,28.0,27.0,21.588235294117645,6.286043829296425,16.0,0.0,1.0,1.0,0.0196078431372549,0.03844675124951941,0.0,0.0,4.0,4.0,2.941176470588235,1.0380622837370241,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.9607843137254903,1.0188389081122646,2.0,28.11,34.7633333333,6.653333333299997,31.39366013070196,3.3036011790176842,28.11,0.0,0.464,0.464,0.22745098039215686,0.2319108035371011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,229.0,77.0,189.29411764705884,36.562860438292965,152.0,1.4955055314057322
300,16.0,82.0,66.0,64.83999999999999,17.16,82.0,81.0,90.0,9.0,85.38,4.38,81.0,32.065,207.2,175.135,161.6679,45.53209999999999,207.2,388.36,722.66,334.29999999999995,641.577,71.35303999999998,600.61,14.0,16.0,2.0,15.0,1.0,14.0,3.0,6.0,3.0,5.38,0.62,6.0,105.0,146.0,41.0,140.02,5.9799999999999995,146.0,2.1,2.58,0.48,2.2438,0.12654400000000002,2.33,2.0,2.0,0.0,2.0,0.0,2.0,2.0,4.0,2.0,3.0,1.0,2.0,0.0,10.0,10.0,9.4,1.1279999999999997,10.0,0.0,14.0,14.0,7.0,7.0,14.0,6.0,28.0,22.0,21.4,6.6,28.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,1.0,4.0,25.786875,34.7633333333,8.976458333299998,30.898079166651996,3.4014236666502384,28.11,0.0,2.202,2.202,0.33628,0.33628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,225.0,155.0,183.57999999999998,41.42,225.0,0.598908829079483
350,16.0,82.0,66.0,64.83999999999999,17.16,82.0,81.0,90.0,9.0,85.38,4.38,81.0,32.065,207.2,175.135,161.6679,45.53209999999999,207.2,388.36,722.66,334.29999999999995,641.577,71.35303999999998,600.61,14.0,16.0,2.0,15.0,1.0,14.0,3.0,6.0,3.0,5.38,0.62,6.0,105.0,146.0,41.0,140.02,5.9799999999999995,146.0,2.1,2.58,0.48,2.2438,0.12654400000000002,2.33,2.0,2.0,0.0,2.0,0.0,2.0,2.0,4.0,2.0,3.0,1.0,2.0,0.0,10.0,10.0,9.4,1.1279999999999997,10.0,0.0,14.0,14.0,7.0,7.0,14.0,6.0,28.0,22.0,21.4,6.6,28.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,1.0,4.0,25.786875,34.7633333333,8.976458333299998,30.898079166651996,3.4014236666502384,28.11,0.0,2.202,2.202,0.33628,0.33628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,225.0,155.0,183.57999999999998,41.42,225.0,0.8986548487315638
400,16.0,82.0,66.0,64.83999999999999,17.16,82.0,81.0,90.0,9.0,85.38,4.38,81.0,32.065,207.2,175.135,161.6679,45.53209999999999,207.2,388.36,722.66,334.29999999999995,641.577,71.35303999999998,600.61,14.0,16.0,2.0,15.0,1.0,14.0,3.0,6.0,3.0,5.38,0.62,6.0,105.0,146.0,41.0,140.02,5.9799999999999995,146.0,2.1,2.58,0.48,2.2438,0.12654400000000002,2.33,2.0,2.0,0.0,2.0,0.0,2.0,2.0,4.0,2.0,3.0,1.0,2.0,0.0,10.0,10.0,9.4,1.1279999999999997,10.0,0.0,14.0,14.0,7.0,7.0,14.0,6.0,28.0,22.0,21.4,6.6,28.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,1.0,4.0,25.786875,34.7633333333,8.976458333299998,30.898079166651996,3.4014236666502384,28.11,0.0,2.202,2.202,0.33628,0.33628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,225.0,155.0,183.57999999999998,41.42,225.0,1.0055825700747745
